id;title;status;slug;menu_order;classe;chapitre;difficult;solve;annale;
2543;Logarithme Exponentielle - Bac S  Amérique du Nord 2013;active;logarithme-bac-s-amerique-nord-2013;4;terminale;NULL;2;NULL;bac-s-amerique-du-nord-2013;18132050
1469;Suites - Bac S Centres étrangers 2013;active;suites-algorithmes-bac-s-centres-etrangers-2013;7152001;terminale;te-suites;2;exercice-corrige;bac-s-centres-etrangers-2013;18132510
2561;Probabilités - Bac S  Centres étrangers 2013;active;probabilites-bac-s-centres-etrangers-2013;1;terminale;NULL;2;NULL;bac-s-centres-etrangers-2013;18132520
2564;QCM Géometrie dans l'espace - Bac S Centres étrangers 2013;active;qcm-geometrie-espace-bac-s-centres-etrangers-2013;7552001;terminale;te-orthogonalite-dans-lespace;2;exercice-corrige;bac-s-centres-etrangers-2013;18132530
2571;Intégrales - Bac S Centres étrangers 2013;active;integrales-bac-s-centres-etrangers-2013;7452001;terminale;te-primitives-et-integrales;2;exercice-corrige;bac-s-centres-etrangers-2013;18132540
1426;Suites et complexes - Bac S  Antilles Guyane 2013;active;suites-complexes-bac-s-antilles-guyane-2013;9202001;tle-expert;tx-nombres-complexes-et-algebre;2;NULL;bac-s-antilles-guyane-2013;18133010
1516;QCM Géométrie dans l'espace - Bac S  Antilles Guyane 2013;active;qcm-geometrie-espace-bac-s-antilles-guyane-2013;7552001;terminale;te-orthogonalite-dans-lespace;2;NULL;bac-s-antilles-guyane-2013;18133020
2573;Probabilités - Bac S  Antilles Guyane 2013;active;probabilites-bac-s-antilles-guyane-2013;2;terminale;NULL;2;NULL;bac-s-antilles-guyane-2013;18133030
2578;Fonctions - Bac S  Antilles Guyane 2013;active;fonctions-bac-s-antilles-guyane-2013;3;terminale;NULL;2;NULL;bac-s-antilles-guyane-2013;18133040
1439;Suites - Bac S  Asie 2013;active;suites-bac-s-asie-2013;7152001;terminale;te-suites;2;exercice-corrige;bac-s-asie-2013;18133510
2580;Probabilités - Bac S  Asie 2013;active;probabilites-bac-s-asie-2013;1;terminale;NULL;2;NULL;bac-s-asie-2013;18133520
2582;Fonctions - Bac S  Asie 2013;active;fonctions-bac-s-asie-2013;2;terminale;NULL;2;NULL;bac-s-asie-2013;18133530
2586;QCM - Bac S  Asie 2013;active;qcm-bac-s-asie-2013;3;terminale;NULL;2;NULL;bac-s-asie-2013;18133540
2520;QCM Géometrie dans l'espace - Bac S Liban 2013;active;qcm-geometrie-espace-bac-s-liban-2013;7552001;terminale;te-orthogonalite-dans-lespace;2;exercice-corrige;bac-s-liban-2013;18134010
0;Probabilités - Bac S Liban 2013;active;probabilites-bac-s-liban-2013;2;terminale;NULL;2;NULL;bac-s-liban-2013;18134020
2525;Exponentielle - Bac S Liban 2013;active;exponentielle-bac-s-liban-2013;3;terminale;NULL;2;NULL;bac-s-liban-2013;18134030
2528;Suites - Bac S Liban 2013;active;suites-bac-s-liban-2013;7152001;terminale;te-suites;2;exercice-corrige;bac-s-liban-2013;18134040
1237;Probabilités - Bac S  Métropole 2013;active;probabilites-bac-s-metropole-2013;6652001;terminale;1e-probabilites-conditionnelles;2;exercice-corrige;bac-s-metropole-2013;18135010
2589;Fonctions - Bac S  Métropole 2013;active;fonctions-bac-s-metropole-2013;2;terminale;NULL;2;NULL;bac-s-metropole-2013;18135020
2592;QCM - Bac S  Métropole 2013;active;qcm-bac-s-metropole-2013;3;terminale;NULL;2;NULL;bac-s-metropole-2013;18135030
2597;Suites - Bac S  Métropole 2013;active;suites-bac-s-metropole-2013;7152001;terminale;te-suites;2;exercice-corrige;bac-s-metropole-2013;18135040
2600;Suites Matrices - Bac S spé  Métropole 2013;active;suites-matrices-bac-s-spe-metropole-2013;4;terminale;NULL;2;NULL;bac-s-metropole-2013;18135050
1477;Suites - Bac S  Polynésie  2013;active;suites-bac-s-polynesie-2013;7152001;terminale;te-suites;2;exercice-corrige;bac-s-polynesie-2013;18135510
2545;Fonctions et Algorithme - Bac S  Polynésie 2013;active;fonctions-algorithme-bac-s-polynesie-2013;1;terminale;NULL;2;NULL;bac-s-polynesie-2013;18135520
2547;QCM - Bac S  Polynésie 2013;active;qcm-bac-s-polynesie-2013;2;terminale;NULL;2;NULL;bac-s-polynesie-2013;18135530
2551;Probabilités - Bac S  Polynésie 2013;active;probabilites-bac-s-polynesie-2013;3;terminale;NULL;2;NULL;bac-s-polynesie-2013;18135540
2553;Suites Matrices - Bac S  Polynésie 2013 (Spé);active;suites-bac-s-spe-polynesie-2013;4;terminale;NULL;2;NULL;bac-s-polynesie-2013;18135550
1421;Nombres complexes - Bac S Pondichéry 2013;active;nombres-complexes-bac-s-pondichery-2013;9301001;tle-expert;tx-nombres-complexes-et-geometrie;1;exercice-corrige;bac-s-pondichery-2013;18136010
2498;Exponentielle - Bac S Pondichéry 2013;active;exponentielle-bac-s-pondichery-2013;1;terminale;NULL;2;exercice-corrige;bac-s-pondichery-2013;18136020
2503;QCM Géometrie dans l'espace - Bac S Pondichéry 2013;active;qcm-geometrie-espace-bac-s-pondichery-2013;7552001;terminale;te-orthogonalite-dans-lespace;2;exercice-corrige;bac-s-pondichery-2013;18136030
2514;Probabilités - Suites - Bac S Pondichéry 2013;active;probabilites-bac-s-pondichery-2013;4;terminale;NULL;2;exercice-corrige;bac-s-pondichery-2013;18136040
1473;Algorithmes - Bac S Amérique du Nord 2014;active;suites-bac-s-amerique-nord-2014;7152001;terminale;te-suites;2;exercice-corrige;bac-s-amerique-du-nord-2014;18142010
2644;Loi normale Estimations - Bac S Amérique du Nord 2014;active;probabilites-bac-s-amerique-nord-2014;1;terminale;NULL;1;NULL;bac-s-amerique-du-nord-2014;18142020
2646;Fonctions - Bac S Amérique du Nord 2014;active;fonctions-bac-s-amerique-nord-2014;2;terminale;NULL;2;NULL;bac-s-amerique-du-nord-2014;18142030
2652;Géométrie dans l'espace - Bac S Amérique du Nord 2014;active;geometrie-espace-bac-s-amerique-nord-2014;3;terminale;NULL;2;NULL;bac-s-amerique-du-nord-2014;18142040
2654;Matrices (spé) - Bac S Amérique du Nord 2014;active;matrices-bac-s-amerique-nord-2014;4;terminale;NULL;2;NULL;bac-s-amerique-du-nord-2014;18142050
2660;QCM Probabilités - Bac S Centres étrangers 2014;active;qcm-probabilites-bac-s-centres-etrangers-2014;1;terminale;NULL;2;NULL;bac-s-centres-etrangers-2014;18142510
2663;Complexes Suites - Bac S Centres étrangers 2014;active;complexes-suites-bac-s-centres-etrangers-2014;2;terminale;NULL;2;NULL;bac-s-centres-etrangers-2014;18142520
2669;Fonctions - Bac S Centres étrangers 2014;active;fonctions-bac-s-centres-etrangers-2014;3;terminale;NULL;2;NULL;bac-s-centres-etrangers-2014;18142530
2672;Géométrie dans l'espace - Bac S Centres étrangers 2014;active;geometrie-espace-bac-s-centres-etrangers-2014;4;terminale;NULL;2;NULL;bac-s-centres-etrangers-2014;18142540
2681;Matrices (spé) - Bac S Centres étrangers 2014;active;matrices-spe-bac-s-centres-etrangers-2014;4;terminale;NULL;2;NULL;bac-s-centres-etrangers-2014;18142550
2629;Vrai-Faux géométrie - Bac S Liban 2014;active;qcm-bac-s-liban-2014;2;terminale;NULL;2;NULL;bac-s-liban-2014;18144010
2631;Fonctions - Bac S Liban 2014;active;fonction-bac-s-liban-2014;3;terminale;NULL;2;NULL;bac-s-liban-2014;18144020
2633;Suites et complexes - Bac S Liban 2014;active;suites-complexes-bac-s-liban-2014;4;terminale;NULL;2;NULL;bac-s-liban-2014;18144030
2636;Suites et matrices (spé) - Bac S Liban 2014;active;suites-matrices-bac-s-liban-2014;4;terminale;NULL;2;NULL;bac-s-liban-2014;18144040
1408;Nombres Complexes - Bac S  Métropole 2014;active;nombres-complexes-bac-s-metropole-2014;9302001;tle-expert;tx-nombres-complexes-et-geometrie;2;exercice-corrige;bac-s-metropole-2014;18145010
1506;Géométrie dans l'espace - Bac S  Métropole 2014;active;geometrie-espace-bac-s-metropole-2014;7553001;terminale;te-orthogonalite-dans-lespace;3;exercice-corrige;bac-s-metropole-2014;18145020
2705;Fonctions Intégrales - Bac S  Métropole 2014;active;fonctions-bac-s-metropole-2014;1;terminale;NULL;2;exercice-corrige;bac-s-metropole-2014;18145030
2707;Probabilités - Bac S  Métropole  2014;active;probabilites-bac-s-metropole-2014;2;terminale;NULL;2;exercice-corrige;bac-s-metropole-2014;18145040
2750;Matrices (spé) - Bac S  Métropole 2014;active;matrices-spe-bac-s-metropole-2014;4;terminale;NULL;2;NULL;bac-s-metropole-2014;18145050
1480;Suites - Bac S Polynésie 2014;active;suites-bac-s-polynesie-2014;7152001;terminale;te-suites;2;exercice-corrige;bac-s-polynesie-2014;18145510
2691;Géométrie dans l'espace - Bac S Polynésie 2014;active;geometrie-espace-bac-s-polynesie-2014;1;terminale;NULL;2;NULL;bac-s-polynesie-2014;18145520
2693;Arithmétique - Bac S Polynésie 2014 (spé);active;arithmetique-spe-bac-s-polynesie-2014;2;terminale;NULL;2;NULL;bac-s-polynesie-2014;18145530
2698;QCM Probabilités - Bac S Polynésie 2014;active;qcm-probabilites-bac-s-polynesie-2014;3;terminale;NULL;2;NULL;bac-s-polynesie-2014;18145540
2701;Fonctions - Bac S Polynésie 2014;active;fonctions-bac-s-polynesie-2014;4;terminale;NULL;2;NULL;bac-s-polynesie-2014;18145550
1413;Nombres complexes - Bac S Pondichéry 2014;active;nombres-complexes-bac-s-pondichery-2014;9302001;tle-expert;tx-nombres-complexes-et-geometrie;2;exercice-corrige;bac-s-pondichery-2014;18146010
2605;Probabilités - Loi exponentielle - Bac S Pondichéry 2014;active;probabilites-bac-s-pondichery-2014;1;terminale;NULL;2;exercice-corrige;bac-s-pondichery-2014;18146020
2608;QCM Bac S Pondichéry 2014;active;qcm-bac-s-pondichery-2014;2;terminale;NULL;2;exercice-corrige;bac-s-pondichery-2014;18146030
2615;Matrices - Bac S Pondichéry 2014 (spé);active;matrices-bac-s-spe-pondichery-2014;3;terminale;NULL;2;NULL;bac-s-pondichery-2014;18146040
2626;Fonctions - Bac S Pondichéry 2014;active;fonctions-bac-s-pondichery-2014;4;terminale;NULL;2;NULL;bac-s-pondichery-2014;18146050
2873;Probabilités – Bac S Métropole 2015;active;probabilites-bac-s-metropole-2015;1;terminale;NULL;2;exercice-corrige;bac-s-metropole-2015;18155010
2892;Nombres complexes - Bac S Métropole 2015;active;nombres-complexes-bac-s-metropole-2015;9202001;terminale_expert;tx-nombres-complexes-et-algebre;2;exercice-corrige;bac-s-metropole-2015;18155020
3145;Arithmétique Matrices - Bac S Métropole 2015 (spé);active;arithmetique-matrices-bac-s-metropole-2015-spe;3;terminale;NULL;2;NULL;bac-s-metropole-2015;18155030
4018;Probabilités – Bac S Pondichéry 2016;active;probabilites-bac-s-pondichery-2016;1;terminale;NULL;2;NULL;bac-s-pondichery-2016;18166010
4047;Nombres complexes – Bac S Pondichéry 2016;active;nombres-complexes-bac-s-pondichery-2016;9302001;tle-expert;tx-nombres-complexes-et-geometrie;2;exercice-corrige;bac-s-pondichery-2016;18166020
4070;Géométrie dans l'espace – Bac S Pondichéry 2016;active;geometrie-espace-bac-s-pondichery-2016;7552001;terminale;te-orthogonalite-dans-lespace;2;exercice-corrige;bac-s-pondichery-2016;18166030
4080;Fonction logarithme – Bac S Pondichéry 2016;active;fonction-logarithme-bac-s-pondichery-2016;7402001;terminale;te-logarithme-neperien;2;exercice-corrige;bac-s-pondichery-2016;18166040
4085;Suites - Intégrales – Bac S Pondichéry 2016;active;suites-integrales-bac-s-pondichery-2016;5;terminale;NULL;3;exercice-corrige;bac-s-pondichery-2016;18166050
4103;Cryptographie - Bac S Pondichéry 2016 (spé);active;cryptographie-bac-s-pondichery-2016-spe;9502001;tle-expert;tx-pgcd-et-nombres-premiers;2;exercice-corrige;bac-s-pondichery-2016;18166060
3843;Probabilités – Bac S Nouvelle Calédonie 2016;active;probabilites-bac-s-nouvelle-caledonie-2016;1;terminale;NULL;2;NULL;bac-s-nouvelle-caledonie-2016;18167010
3870;Nombres complexes – Bac S  Nouvelle Calédonie 2016;active;nombres-complexes-bac-s-nouvelle-caledonie-2016;9302001;tle-expert;tx-nombres-complexes-et-geometrie;2;exercice-corrige;bac-s-nouvelle-caledonie-2016;18167020
6351;Bac S Centres étrangers 2017 (pdf);active;bac-s-centres-etrangers-2017-pdf;0;terminale;NULL;NULL;exercice-corrige;bac-s-centres-etrangers-2017;18172510
6356;Bac S Métropole 2017 (pdf);active;bac-s-metropole-2017-pdf;0;terminale;NULL;NULL;exercice-corrige;bac-s-centres-etrangers-2017;18172520
6358;Bac ES/L Métropole 2017 (pdf);active;bac-esl-metropole-2017-pdf;0;tle-complementaire;NULL;NULL;exercice-corrige;bac-s-centres-etrangers-2017;18172530
6248;Géométrie dans l'espace - Bac S Pondichéry 2017;active;geometrie-lespace-bac-s-pondichery-2017;7503001;terminale;te-droites-et-plans-dans-lespace;3;exercice-corrige;bac-s-pondichery-2017;18176010
6271;Nombres complexes - Bac S Pondichéry 2017;active;nombres-complexes-bac-s-pondichery-2017;9301001;tle-expert;tx-nombres-complexes-et-geometrie;1;exercice-corrige;bac-s-pondichery-2017;18176020
7916;Probabilités - Bac S Amérique du Nord  2018;active;probabilites-bac-s-amerique-du-nord-2018;1;terminale;NULL;2;en-attente-de-correction;bac-s-amerique-du-nord-2018;18182010
7931;Fonctions - Bac S Amérique du Nord  2018;active;fonctions-bac-s-amerique-du-nord-2018;2;terminale;NULL;2;en-attente-de-correction;bac-s-amerique-du-nord-2018;18182020
7949;Géométrie dans l'espace - Bac S Amérique du Nord  2018;active;geometrie-dans-lespace-bac-s-amerique-du-nord-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-amerique-du-nord-2018;18182030
7974;Suites - Fonctions - Bac S Amérique du Nord  2018;active;suites-fonctions-bac-s-amerique-du-nord-2018;4;terminale;NULL;2;en-attente-de-correction;bac-s-amerique-du-nord-2018;18182040
8011;Suites - Matrices - Bac S Amérique du Nord  2018 (spé);active;suites-matrices-bac-s-amerique-du-nord-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-amerique-du-nord-2018;18182050
8595;Fonctions - Bac S Centres étrangers  2018;active;fonctions-bac-s-centres-etrangers-2018;1;terminale;NULL;2;en-attente-de-correction;bac-s-centres-etrangers-2018;18182510
8604;QCM - Bac S Centres étrangers  2018;active;qcm-bac-s-centres-etrangers-2018;2;terminale;NULL;2;en-attente-de-correction;bac-s-centres-etrangers-2018;18182520
8610;Probabilités - Bac S Centres étrangers  2018;active;probabilites-bac-s-centres-etrangers-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-centres-etrangers-2018;18182530
8625;Géométrie dans l'espace - Bac S Centres étrangers  2018;active;geometrie-dans-lespace-bac-s-centres-etrangers-2018;4;terminale;NULL;2;en-attente-de-correction;bac-s-centres-etrangers-2018;18182540
8638;Cryptage RSA - Bac S Centres étrangers  2018 (spé);active;cryptage-rsa-bac-s-centres-etrangers-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-centres-etrangers-2018;18182550
9063;Probabilités - Bac S Antilles-Guyane 2018;active;probabilites-bac-s-antilles-guyane-2018;1;terminale;NULL;2;en-attente-de-correction;bac-s-antilles-guyane-2018;18183010
9070;Géométrie dans l'espace - Bac S Antilles-Guyane 2018;active;geometrie-dans-lespace-bac-s-antilles-guyane-2018;2;terminale;NULL;2;en-attente-de-correction;bac-s-antilles-guyane-2018;18183020
9074;Fonctions - Bac S Antilles-Guyane 2018;active;fonctions-bac-s-antilles-guyane-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-antilles-guyane-2018;18183030
9080;Suites - Bac S Antilles-Guyane 2018;active;suites-bac-s-antilles-guyane-2018;4;terminale;NULL;2;en-attente-de-correction;bac-s-antilles-guyane-2018;18183040
9091;Matrices de transition - Bac S Antilles-Guyane 2018 (spé);active;matrices-de-transition-bac-s-antilles-guyane-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-antilles-guyane-2018;18183050
9440;Fonctions – Bac S Asie 2018;active;fonctions-bac-s-asie-2018;1;terminale;NULL;2;en-attente-de-correction;bac-s-asie-2018;18183510
9442;Probabilités – Bac S Asie 2018;active;probabilites-bac-s-asie-2018;2;terminale;NULL;2;en-attente-de-correction;bac-s-asie-2018;18183520
9444;Géométrie dans l'espace – Bac S Asie 2018;active;geometrie-dans-lespace-bac-s-asie-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-asie-2018;18183530
9446;Nombres complexes – Bac S Asie 2018;active;nombres-complexes-bac-s-asie-2018;4;terminale;NULL;2;en-attente-de-correction;bac-s-asie-2018;18183540
9448;Arithmétique – Bac S Asie 2018 (spé);active;arithmetique-bac-s-asie-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-asie-2018;18183550
7716;Lois continues – Bac S Liban 2018;active;probabilites-bac-s-liban-2018;1;terminale;NULL;2;en-attente-de-correction;bac-s-liban-2018;18184010
7722;Nombres complexes – Bac S Liban 2018;active;nombres-complexes-bac-s-liban-2018;9202001;tle-expert;tx-nombres-complexes-et-algebre;2;en-attente-de-correction;bac-s-liban-2018;18184020
7729;Géométrie dans l'espace – Bac S Liban 2018;active;geometrie-dans-lespace-bac-s-liban-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-liban-2018;18184030
7740;Suite de fonctions - Bac S Liban 2018;active;suite-de-fonctions-bac-s-liban-2018;4;terminale;NULL;2;NULL;bac-s-liban-2018;18184040
7752;Suites et probabilités - Bac S Liban 2018;active;suites-et-probabilites-bac-s-liban-2018;5;terminale;NULL;2;en-attente-de-correction;bac-s-liban-2018;18184050
7761;Suite de Fibonacci - Bac S Liban 2018 (spé);active;suite-de-fibonacci-bac-s-liban-2018-spe;5;terminale;NULL;2;en-attente-de-correction;bac-s-liban-2018;18184060
9167;Fonctions - Bac S Métropole 2018;active;fonctions-bac-s-metropole-2018;1;terminale;3e-division-euclidienne;2;en-attente-de-correction;bac-s-metropole-2018;18185010
9171;Probabilités- Bac S Métropole 2018;active;probabilites-bac-s-metropole-2018;2;terminale;NULL;2;en-attente-de-correction;bac-s-metropole-2018;18185020
9174;Géométrie dans l'espace - Bac S Métropole 2018;active;geometrie-dans-lespace-bac-s-metropole-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-metropole-2018;18185030
9176;Nombres complexes - Bac S Métropole 2018;active;nombres-complexes-bac-s-metropole-2018;4;terminale;NULL;2;en-attente-de-correction;bac-s-metropole-2018;18185040
9178;Matrices et arithmétique - Bac S Métropole 2018 (spé);active;matrices-et-arithmetique-bac-s-metropole-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-metropole-2018;18185050
9274;Probabilités – Bac S Polynésie 2018;active;probabilites-bac-s-polynesie-2018;1;terminale;NULL;2;en-attente-de-correction;bac-s-polynesie-2018;18185510
9276;Fonctions et Volumes – Bac S Polynésie 2018;active;fonctions-et-volumes-bac-s-polynesie-2018;2;terminale;NULL;2;en-attente-de-correction;bac-s-polynesie-2018;18185520
9278;Fonctions et Aires – Bac S Polynésie 2018;active;fonctions-et-aires-bac-s-polynesie-2018;3;terminale;NULL;2;en-attente-de-correction;bac-s-polynesie-2018;18185530
9280;Suites – Bac S Polynésie 2018;active;suites-bac-s-polynesie-2018;4;terminale;NULL;2;en-attente-de-correction;bac-s-polynesie-2018;18185540
9282;Matrices de transition – Bac S Polynésie 2018 (spé);active;matrices-de-transition-bac-s-polynesie-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-polynesie-2018;18185550
7127;Suites et Fonctions – Bac S Pondichéry 2018;active;suites-et-fonctions-bac-s-pondichery-2018;1;terminale;NULL;2;exercice-corrige;bac-s-pondichery-2018;18186010
7157;Nombres complexes – Bac S Pondichéry 2018;active;nombres-complexes-bac-s-pondichery-2018;9301001;tle-expert;tx-nombres-complexes-et-geometrie;1;exercice-corrige;bac-s-pondichery-2018;18186020
7171;Géométrie dans l'espace – Bac S Pondichéry 2018;active;geometrie-dans-lespace-bac-s-pondichery-2018;4;terminale;NULL;2;exercice-corrige;bac-s-pondichery-2018;18186030
7178;Probabilités – Bac S Pondichéry 2018;active;probabilites-bac-s-pondichery-2018;3;terminale;NULL;2;NULL;bac-s-pondichery-2018;18186040
7213;Chiffrement – Bac S Pondichéry 2018 (spé);active;chiffrement-bac-s-pondichery-2018-spe;4;terminale;NULL;2;en-attente-de-correction;bac-s-pondichery-2018;18186050
